201609|0Ud8cruPscw=|21/09/2016 23:06:41|||54.37|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|*** EXCESO LINEA    ***|||||||
201701|0Ud8cruPscw=|30/01/2017 17:17:50||PER|50|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201610|0Ud8cruPscw=|10/10/2016|||5.5|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|* SEGURO DE DESGRAVAMEN|||||||
201701|0Ud8cruPscw=|27/01/2017||PE|208.69|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|N/A SALDO ACREEDOR|||||||
201702|0Ud8cruPscw=|21/02/2017||PE|0.83|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|N/C SALDO ACREEDOR|||||||
201703|0Ud8cruPscw=|06/03/2017||PE|336.17|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|N/A SDO.ACRE.-COMPRA|||||||
201703|0Ud8cruPscw=|06/03/2017 23:28:38|||2564.88|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Q* MUNIC MIRAFLO031-033    F|||||||
201611|0Ud8cruPscw=|10/11/2016|||5.5|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|* SEGURO DE DESGRAVAMEN|||||||
201704|0Ud8cruPscw=|04/04/2017 16:09:20||PER|1999.9|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201701|0Ud8cruPscw=|13/01/2017 17:23:19||PER|100|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201705|0Ud8cruPscw=|18/05/2017 16:14:47||PER|80|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201610|0Ud8cruPscw=|04/10/2016 23:10:31|||4.78|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|*** EXCESO LINEA    ***|||||||
201702|0Ud8cruPscw=|21/02/2017 15:49:47||PER|2199.9|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201703|0Ud8cruPscw=|04/03/2017 12:28:57||PER|1399.95|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201609|0Ud8cruPscw=|26/09/2016 23:11:38|||748.03|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|*** EXCESO LINEA    ***|||||||
201608|0Ud8cruPscw=|09/08/2016 16:19:20||PER|2999.85|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201705|0Ud8cruPscw=|26/05/2017 16:03:31||PER|65|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201705|0Ud8cruPscw=|11/05/2017 16:21:05||PER|100|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201702|0Ud8cruPscw=|21/02/2017||PE|2.81|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|N/A SALDO ACREEDOR|||||||
201612|0Ud8cruPscw=|06/12/2016|||40|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|** COM.POR PENALIDAD (1 D¿A)**|||||||
201705|0Ud8cruPscw=|17/05/2017 11:50:33||PER|100|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201703|0Ud8cruPscw=|06/03/2017||PE|336.17|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|N/C SDO.ACRE.-OTROS|||||||
201703|0Ud8cruPscw=|03/03/2017||PE|311.52|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|N/C SALDO ACREEDOR|||||||
201703|0Ud8cruPscw=|03/03/2017||PE|1063.84|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|N/A SALDO ACREEDOR|||||||
201702|0Ud8cruPscw=|27/02/2017 13:42:23||PER|3999.8|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201701|0Ud8cruPscw=|27/01/2017||PE|10|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|N/C SDO.ACRE.-OTROS|||||||
201705|0Ud8cruPscw=|05/05/2017 15:59:50||PER|380|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201612|0Ud8cruPscw=|31/12/2016 11:40:59||PER|500|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201612|0Ud8cruPscw=|06/12/2016||PE|56.59|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|N/A SALDO ACREEDOR|||||||
201705|0Ud8cruPscw=|05/05/2017 16:00:16||PER|300|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201609|0Ud8cruPscw=|28/09/2016 23:08:40|||1.47|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|*** EXCESO LINEA    ***|||||||
201609|0Ud8cruPscw=|20/09/2016 23:06:27|||0.77|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|*** EXCESO LINEA    ***|||||||
201703|0Ud8cruPscw=|03/03/2017 10:55:20||PER|375|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201607|0Ud8cruPscw=|08/07/2016 17:47:46||PER|512.57|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201701|0Ud8cruPscw=|27/01/2017 9:52:28||PER|375|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201704|0Ud8cruPscw=|04/04/2017 16:09:49||PER|0.05|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201704|0Ud8cruPscw=|03/04/2017 16:22:56||PER|100|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201611|0Ud8cruPscw=|03/11/2016 12:40:05||PER|3899.85|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201705|0Ud8cruPscw=|17/05/2017 0:34:37|||1890.16|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Q* MUNIC MIRAFLORES|||||||
201611|0Ud8cruPscw=|02/11/2016 23:47:26|||9.26|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|*** EXCESO LINEA    ***|||||||
201704|0Ud8cruPscw=|05/04/2017 17:37:43||PER|40|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201703|0Ud8cruPscw=|07/03/2017 16:01:41||PER|150|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201701|0Ud8cruPscw=|10/01/2017 17:26:07||PER|200|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201702|0Ud8cruPscw=|06/02/2017 17:21:12||PER|100|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201701|0Ud8cruPscw=|10/01/2017 17:26:42||PER|175|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201704|0Ud8cruPscw=|05/04/2017 17:38:04||PER|800|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAGO TARJETA DE CRED|||||||
201608|0Ud8cruPscw=|08/08/2016|||40|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|** COM.POR PENALIDAD (1 D¿A)**|||||||
201705|0Ud8cruPscw=|07/05/2017 6:34:40|3000|GB|180.81|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|UNITED AIR  0162347033662|||||||
201702|0Ud8cruPscw=|08/02/2017 2:57:57|3127|PA|67.82|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|AVIANCA LIFEMILES|||||||
201705|0Ud8cruPscw=|23/05/2017 14:45:59|4121|GB|1.22|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Taxibeat|||||||
201705|0Ud8cruPscw=|23/05/2017 7:31:56|4121|GB|1.68|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Taxibeat|||||||
201705|0Ud8cruPscw=|23/05/2017 5:05:48|4121|GB|1.53|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Taxibeat|||||||
201705|0Ud8cruPscw=|23/05/2017 15:00:03|4121|GB|1.07|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Taxibeat|||||||
201705|0Ud8cruPscw=|20/05/2017 19:49:26|4121|GB|1.22|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Taxibeat|||||||
201705|0Ud8cruPscw=|22/05/2017 19:00:29|4121|GB|2.76|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Taxibeat|||||||
201705|0Ud8cruPscw=|23/05/2017 16:34:15|4121|GB|1.07|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Taxibeat|||||||
201705|0Ud8cruPscw=|25/05/2017 3:39:58|4121|GB|1.83|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Taxibeat|||||||
201705|0Ud8cruPscw=|21/05/2017 21:33:16|4121|GB|1.99|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Taxibeat|||||||
201705|0Ud8cruPscw=|23/05/2017 3:55:05|4121|GB|1.69|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Taxibeat|||||||
201705|0Ud8cruPscw=|23/05/2017 7:40:19|4121|GB|2.6|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Taxibeat|||||||
201705|0Ud8cruPscw=|23/05/2017 14:13:57|4121|GB|1.83|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Taxibeat|||||||
201705|0Ud8cruPscw=|23/05/2017 20:42:51|4121|GB|1.83|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Taxibeat|||||||
201705|0Ud8cruPscw=|20/05/2017 21:33:29|4121|GB|1.07|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Taxibeat|||||||
201705|0Ud8cruPscw=|25/05/2017 1:26:51|4121|GB|1.83|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Taxibeat|||||||
201705|0Ud8cruPscw=|20/05/2017 20:17:13|4121|GB|1.38|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Taxibeat|||||||
201705|0Ud8cruPscw=|23/05/2017 17:40:18|4121|GB|1.07|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Taxibeat|||||||
201705|0Ud8cruPscw=|21/05/2017 21:03:09|4121|GB|2.29|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Taxibeat|||||||
201705|0Ud8cruPscw=|20/05/2017 20:50:44|4121|GB|1.53|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|Taxibeat|||||||
201702|0Ud8cruPscw=|22/02/2017 17:27:49|4722|IE|1.5|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|HOSTEL WORLD|||||||
201609|0Ud8cruPscw=|21/09/2016 0:00:48|5499|US|8.76|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|SQ *TUTTI FRUTTI|||||||
201609|0Ud8cruPscw=|23/09/2016 22:48:18|5641|US|52.56|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|CARTER'S N770|||||||
201609|0Ud8cruPscw=|14/09/2016 23:57:21|5651|US|25.01|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|BURLNGTON STORES200|||||||
201609|0Ud8cruPscw=|24/09/2016 2:44:10|5651|US|86.25|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|OLD NAVY US 6620|||||||
201703|0Ud8cruPscw=|06/03/2017 6:15:18|5661|LU|31.59|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAYPAL *SHENMAFUYUN|||||||
201609|0Ud8cruPscw=|23/09/2016 0:14:50|5691|US|49.21|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|A EAGLE OUTFTR00022996|||||||
201609|0Ud8cruPscw=|20/09/2016 1:41:37|5691|US|16.41|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|U.S. POLO ASSNOUTLET36|||||||
201703|0Ud8cruPscw=|13/03/2017 19:29:33|5732|LU|14.71|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAYPAL *MOSISO EBAY|||||||
201701|0Ud8cruPscw=|16/01/2017 14:06:59|5812|EC|11.8|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PAPILLON|||||||
201609|0Ud8cruPscw=|16/09/2016 5:41:45|5812|US|55.59|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|BLACK BEAR DINER PLEASANT|||||||
201609|0Ud8cruPscw=|18/09/2016 6:25:22|5812|US|26|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|CARBON|||||||
201609|0Ud8cruPscw=|17/09/2016 0:35:30|5814|US|13.34|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|SBARRO 588|||||||
201609|0Ud8cruPscw=|17/09/2016|5814|US|8.9|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|SBARRO 588|||||||
201609|0Ud8cruPscw=|17/09/2016 0:40:09|5814|US|9.78|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|SBARRO 588|||||||
201609|0Ud8cruPscw=|24/09/2016 21:06:56|5814|US|16.32|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|PANDA EXPRESS N187|||||||
201609|0Ud8cruPscw=|17/09/2016 17:49:58|5947|US|7.6|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|SNOOPYS GALLERY & GIFT|||||||
201609|0Ud8cruPscw=|24/09/2016 20:39:55|5947|US|9.8|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|SOUVENIRS OF HOLLYWOOD|||||||
201704|0Ud8cruPscw=|18/04/2017 5:29:43|5960|GB|4.63|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|TrustMyTravel.com|||||||
201703|0Ud8cruPscw=|28/03/2017 7:55:02|5964|GB|13.2|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|WWW.ALIEXPRESS.COM|||||||
201703|0Ud8cruPscw=|30/03/2017 4:51:14|5964|GB|11.54|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|WWW.ALIEXPRESS.COM|||||||
201704|0Ud8cruPscw=|12/04/2017 12:49:28|5964|GB|14.58|1|34|F|0101018|LIMA|LIMA|MIRAFLORES|1|LIMA MODERNA|2000|00000000|WWW.ALIEXPRESS.COM|||||||
