201705|OVGgaYj/ibE=|10/05/2017|||9|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* ENVIO DE EE.CC. II|||||||
201608|OVGgaYj/ibE=|10/08/2016|||7.5|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* ENVIO DE EE.CC. II|||||||
201703|OVGgaYj/ibE=|20/03/2017 23:50:11|||18.47|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201703|OVGgaYj/ibE=|16/03/2017 23:46:30|||32.96|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201612|OVGgaYj/ibE=|09/12/2016 18:47:04||PER|15.36|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201704|OVGgaYj/ibE=|19/04/2017 9:25:15||PER|599.86|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201701|OVGgaYj/ibE=|03/01/2017 23:06:32|||87.82|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201611|OVGgaYj/ibE=|25/11/2016 23:08:40|||50.21|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201703|OVGgaYj/ibE=|07/03/2017 11:29:33||PER|25|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201703|OVGgaYj/ibE=|27/03/2017 2:12:51|||38.61|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201704|OVGgaYj/ibE=|20/04/2017 0:34:28|||16.36|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201610|OVGgaYj/ibE=|27/10/2016 23:14:45|||41.22|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201704|OVGgaYj/ibE=|21/04/2017 0:09:06|||29.38|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201611|OVGgaYj/ibE=|07/11/2016 23:52:11|||44.17|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201608|OVGgaYj/ibE=|12/08/2016 0:34:37|||249.03|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|Q* TRASLADO DE DEUDA       0|||||||
201704|OVGgaYj/ibE=|20/04/2017|||9|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* ENVIO DE EE.CC. II|||||||
201610|OVGgaYj/ibE=|31/10/2016 2:23:16|||450.52|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201608|OVGgaYj/ibE=|27/08/2016 23:05:51|||39.93|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|Q* PRE011*LIBRERIAS CRISOL|||||||
201611|OVGgaYj/ibE=|21/11/2016 0:35:54|||49.49|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201608|OVGgaYj/ibE=|27/08/2016 23:03:23|||39.94|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|Q* PRE011*LIBRERIAS CRISOL|||||||
201611|OVGgaYj/ibE=|02/11/2016 23:47:26|||206.03|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201611|OVGgaYj/ibE=|22/11/2016 20:05:37||PER|100|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201610|OVGgaYj/ibE=|24/10/2016 15:36:47||PER|250|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201705|OVGgaYj/ibE=|16/05/2017 17:28:51||PER|255.95|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201612|OVGgaYj/ibE=|12/12/2016 23:20:33|||463.14|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201610|OVGgaYj/ibE=|10/10/2016|||7.5|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* ENVIO DE EE.CC. II|||||||
201701|OVGgaYj/ibE=|17/01/2017 10:57:38||PER|200|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201704|OVGgaYj/ibE=|03/04/2017 0:49:24|||113.1|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201612|OVGgaYj/ibE=|20/12/2016|||4.5|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* SEGURO DE DESGRAVAMEN|||||||
201704|OVGgaYj/ibE=|04/04/2017 23:33:41|||25.71|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201705|OVGgaYj/ibE=|08/05/2017 23:59:02|||91.6|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201703|OVGgaYj/ibE=|20/03/2017|||9|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* ENVIO DE EE.CC. II|||||||
201606|OVGgaYj/ibE=|10/06/2016|||1.5|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* ENVIO DE EE.CC. I|||||||
201610|OVGgaYj/ibE=|10/10/2016 23:40:52|||132.53|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201608|OVGgaYj/ibE=|12/08/2016 23:03:23|||239.71|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|Q* TRASLADO DE DEUDA       0|||||||
201705|OVGgaYj/ibE=|19/05/2017 0:55:18|||46.32|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201705|OVGgaYj/ibE=|03/05/2017 1:23:28|||232.5|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201612|OVGgaYj/ibE=|09/12/2016||PE|0.84|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|N/C SALDO ACREEDOR|||||||
201701|OVGgaYj/ibE=|20/01/2017|||1.5|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* ENVIO DE EE.CC. I|||||||
201606|OVGgaYj/ibE=|20/06/2016|||4.5|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* SEGURO DE DESGRAVAMEN|||||||
201705|OVGgaYj/ibE=|04/05/2017 0:22:34|||40.75|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201611|OVGgaYj/ibE=|14/11/2016 23:31:57|||158.94|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201611|OVGgaYj/ibE=|03/11/2016 23:33:08|||21.2|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201610|OVGgaYj/ibE=|24/10/2016 15:51:00||PER|700|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201610|OVGgaYj/ibE=|06/10/2016 23:16:33|||60.78|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201611|OVGgaYj/ibE=|10/11/2016 23:16:35|||122.53|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201703|OVGgaYj/ibE=|02/03/2017 23:21:28|||56.03|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201609|OVGgaYj/ibE=|29/09/2016 11:27:52||PER|200|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201612|OVGgaYj/ibE=|06/12/2016 23:30:33|||607.31|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201610|OVGgaYj/ibE=|11/10/2016 23:03:22|||22.91|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201612|OVGgaYj/ibE=|09/12/2016||PE|2.97|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|N/A SALDO ACREEDOR|||||||
201704|OVGgaYj/ibE=|19/04/2017 9:26:02||PER|111.03|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201606|OVGgaYj/ibE=|17/06/2016 23:58:01|||196.1|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201607|OVGgaYj/ibE=|15/07/2016||PE|0.03|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|N/A SDO.ACRE.-COMPRA|||||||
201703|OVGgaYj/ibE=|20/03/2017 16:07:43||PER|299.77|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201609|OVGgaYj/ibE=|29/09/2016 23:25:52|||57.37|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201611|OVGgaYj/ibE=|10/11/2016|||5.5|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* SEGURO DE DESGRAVAMEN|||||||
201612|OVGgaYj/ibE=|12/12/2016 23:20:33|||31.84|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201703|OVGgaYj/ibE=|20/03/2017|||4.5|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* SEGURO DE DESGRAVAMEN|||||||
201612|OVGgaYj/ibE=|04/12/2016 17:35:32||PER|85|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201701|OVGgaYj/ibE=|20/01/2017|||7.5|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* ENVIO DE EE.CC. II|||||||
201611|OVGgaYj/ibE=|09/11/2016 23:09:16|||0.3|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201704|OVGgaYj/ibE=|18/04/2017|||50|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|** COM.POR PENALIDAD (1 D¿A)**|||||||
201612|OVGgaYj/ibE=|09/12/2016 23:43:42|||2.49|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201606|OVGgaYj/ibE=|10/06/2016|||7.5|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* ENVIO DE EE.CC. II|||||||
201606|OVGgaYj/ibE=|14/06/2016 23:57:00|||17.12|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201609|OVGgaYj/ibE=|29/09/2016 11:21:29||PER|70|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201612|OVGgaYj/ibE=|02/12/2016 1:02:39|||40.79|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201612|OVGgaYj/ibE=|26/12/2016 0:06:33|||33.33|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201609|OVGgaYj/ibE=|15/09/2016 23:34:22|||1.99|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201610|OVGgaYj/ibE=|04/10/2016 23:10:31|||41.63|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201612|OVGgaYj/ibE=|01/12/2016 23:07:46|||35.85|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201703|OVGgaYj/ibE=|31/03/2017 1:24:41|||6.82|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201607|OVGgaYj/ibE=|15/07/2016||PE|19609.8|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|TRANSFER.003-1505585|||||||
201609|OVGgaYj/ibE=|20/09/2016|||4.5|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* SEGURO DE DESGRAVAMEN|||||||
201610|OVGgaYj/ibE=|19/10/2016 19:52:47||PER|30|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201704|OVGgaYj/ibE=|28/04/2017 2:17:31|||39.82|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201606|OVGgaYj/ibE=|01/06/2016 23:57:33|||21.73|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201703|OVGgaYj/ibE=|17/03/2017 23:39:42|||5.69|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201705|OVGgaYj/ibE=|10/05/2017 0:11:58|||0.01|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201606|OVGgaYj/ibE=|27/06/2016 2:00:38|||136.29|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201607|OVGgaYj/ibE=|15/07/2016||PE|0.03|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|N/C SDO.ACRE.-OTROS|||||||
201704|OVGgaYj/ibE=|26/04/2017 23:41:50|||24.25|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201703|OVGgaYj/ibE=|05/03/2017 14:02:54||PER|500|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201610|OVGgaYj/ibE=|24/10/2016 15:37:33||PER|24.49|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201606|OVGgaYj/ibE=|18/06/2016 13:43:23||PER|200.57|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201612|OVGgaYj/ibE=|09/12/2016 23:19:46||PER|20|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201611|OVGgaYj/ibE=|10/11/2016|||1.5|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* ENVIO DE EE.CC. I|||||||
201702|OVGgaYj/ibE=|05/02/2017 17:24:16||PER|9.45|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201612|OVGgaYj/ibE=|19/12/2016 23:31:33|||50.58|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201703|OVGgaYj/ibE=|07/03/2017 0:23:19||PER|5.17|2|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** PAGO AUTOMATICO ***|||||||
201610|OVGgaYj/ibE=|26/10/2016 23:35:16|||27.12|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201607|OVGgaYj/ibE=|05/07/2016 1:30:24|||100.04|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201612|OVGgaYj/ibE=|02/12/2016 14:49:44||PER|400|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201704|OVGgaYj/ibE=|19/04/2017 0:32:08|||555.79|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201610|OVGgaYj/ibE=|28/10/2016 0:45:56|||6.97|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201609|OVGgaYj/ibE=|20/09/2016 23:06:27|||13.73|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201608|OVGgaYj/ibE=|12/08/2016 23:05:17|||245.47|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|Q* TRASLADO DE DEUDA       0|||||||
201705|OVGgaYj/ibE=|10/05/2017 0:11:58|||7.35|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201608|OVGgaYj/ibE=|12/08/2016 23:05:51|||163.4|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|Q* TRASLADO DE DEUDA       0|||||||
201609|OVGgaYj/ibE=|26/09/2016 23:11:38|||157.09|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201610|OVGgaYj/ibE=|20/10/2016 23:11:43|||20.35|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201611|OVGgaYj/ibE=|21/11/2016 0:35:54|||50|2|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201611|OVGgaYj/ibE=|12/11/2016 12:22:07||PER|100|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201612|OVGgaYj/ibE=|09/12/2016 23:43:42|||189.18|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201701|OVGgaYj/ibE=|11/01/2017 13:36:47||PER|300|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201703|OVGgaYj/ibE=|07/03/2017 11:16:12||PER|55|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201702|OVGgaYj/ibE=|11/02/2017 10:35:49||PER|233.85|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201608|OVGgaYj/ibE=|10/08/2016||PE|12.53|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|N/A SDO.ACRE.-COMPRA|||||||
201609|OVGgaYj/ibE=|22/09/2016 18:17:51||PER|50|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201611|OVGgaYj/ibE=|09/11/2016 23:09:16|||104.9|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201611|OVGgaYj/ibE=|29/11/2016 23:05:59|||9.33|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201701|OVGgaYj/ibE=|18/01/2017 13:52:12||PER|442|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201612|OVGgaYj/ibE=|20/12/2016|||7.5|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* ENVIO DE EE.CC. II|||||||
201701|OVGgaYj/ibE=|16/01/2017 10:40:07||PER|560|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201703|OVGgaYj/ibE=|08/03/2017 23:46:40|||106.02|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201606|OVGgaYj/ibE=|13/06/2016 19:32:59||PER|231|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201610|OVGgaYj/ibE=|12/10/2016 14:09:42||PER|239|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201610|OVGgaYj/ibE=|20/10/2016|||1.5|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* ENVIO DE EE.CC. I|||||||
201701|OVGgaYj/ibE=|20/01/2017|||4.5|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* SEGURO DE DESGRAVAMEN|||||||
201606|OVGgaYj/ibE=|17/06/2016 20:52:07||PER|70|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201610|OVGgaYj/ibE=|10/10/2016|||5.5|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* SEGURO DE DESGRAVAMEN|||||||
201610|OVGgaYj/ibE=|04/10/2016 20:45:41||PER|54|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201607|OVGgaYj/ibE=|01/07/2016 1:39:29|||49.44|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201704|OVGgaYj/ibE=|10/04/2017|||9|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* ENVIO DE EE.CC. II|||||||
201606|OVGgaYj/ibE=|18/06/2016 17:30:06||PER|800|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201610|OVGgaYj/ibE=|22/10/2016 16:36:05||PER|500|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|PAGO TARJETA DE CRED|||||||
201701|OVGgaYj/ibE=|10/01/2017|||7.5|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* ENVIO DE EE.CC. II|||||||
201702|OVGgaYj/ibE=|06/02/2017 0:38:15|||118.84|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201606|OVGgaYj/ibE=|09/06/2016 23:56:15|||60.2|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|*** EXCESO LINEA    ***|||||||
201606|OVGgaYj/ibE=|10/06/2016|||5.5|1|33|F|0201002|CALLAO|CALLAO|BELLAVISTA|1|CALLAO|95|00000000|* SEGURO DE DESGRAVAMEN|||||||
